timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw
985.7210,-0.04102,-0.02031,0.00461,0.00189,-0.00252,-0.00617,-0.00703,0.01114,0.00208,0.00,0.41
985.8220,-0.04028,-0.02038,0.00345,0.00197,-0.00264,-0.00462,-0.00755,0.01060,0.00102,0.00,0.41
985.9223,-0.04006,-0.02044,0.00323,0.00203,-0.00271,-0.00432,-0.00808,0.00953,0.00049,0.00,0.41
986.0289,-0.03995,-0.02039,0.00312,0.00198,-0.00264,-0.00417,-0.00754,0.00686,-0.00005,0.00,0.41
986.1293,-0.04000,-0.02052,0.00317,0.00211,-0.00282,-0.00423,-0.00753,0.00420,-0.00005,0.00,0.41
986.2311,-0.04046,-0.02039,0.00405,0.00198,-0.00265,-0.00541,-0.00805,0.00260,-0.00270,0.00,0.41
986.3319,-0.04109,-0.02038,0.00468,0.00197,-0.00264,-0.00626,-0.00804,0.00100,-0.00004,0.00,0.40
986.4340,-0.04171,-0.02018,0.00573,0.00179,-0.00239,-0.00766,-0.00697,0.00046,-0.00004,0.00,0.40
986.5343,-0.04264,-0.02016,0.00623,0.00176,-0.00236,-0.00834,-0.00377,0.00206,-0.00111,0.00,0.40
986.6354,-0.04332,-0.02014,0.00691,0.00174,-0.00233,-0.00925,-0.00324,0.00206,-0.00164,0.00,0.40
986.7365,-0.04355,-0.02010,0.00715,0.00169,-0.00227,-0.00957,-0.00270,0.00365,-0.00110,0.00,0.40
986.8381,-0.04445,-0.02002,0.00805,0.00161,-0.00215,-0.01078,-0.00217,0.00418,-0.00057,0.00,0.40
986.9387,-0.04472,-0.02007,0.00832,0.00167,-0.00223,-0.01116,-0.00004,0.00577,-0.00057,0.00,0.40
987.0389,-0.04488,-0.01992,0.00848,0.00152,-0.00203,-0.01134,-0.00057,0.00576,-0.00163,0.00,0.40
987.1402,-0.04523,-0.02012,0.00883,0.00169,-0.00227,-0.01183,-0.00110,0.00788,-0.00057,0.00,0.40
987.2406,-0.04498,-0.02000,0.00858,0.00158,-0.00211,-0.01147,-0.00110,0.01053,-0.00110,0.00,0.40
987.3409,-0.04457,-0.01991,0.00860,0.00149,-0.00199,-0.01151,-0.00163,0.01158,0.00103,0.00,0.40
987.4413,-0.04426,-0.01995,0.00786,0.00153,-0.00205,-0.01050,-0.00217,0.01263,-0.00216,0.00,0.40
987.5418,-0.04342,-0.01984,0.00746,0.00142,-0.00190,-0.00998,-0.00323,0.01368,-0.00057,0.00,0.40
987.6422,-0.04287,-0.01985,0.00690,0.00143,-0.00191,-0.00923,-0.00376,0.01261,0.00103,0.00,0.40
987.7442,-0.04211,-0.01986,0.00571,0.00258,-0.00345,-0.00765,-0.00428,0.01259,-0.00004,0.00,0.40
987.8457,-0.04129,-0.02009,0.00531,0.00394,-0.00528,-0.00711,-0.00534,0.01258,-0.00216,0.00,0.39
987.9465,-0.04083,-0.02012,0.00443,0.00512,-0.00685,-0.00592,-0.00534,0.01257,-0.00429,0.00,0.39
988.0484,-0.04028,-0.01953,0.00387,0.00568,-0.00760,-0.00518,-0.00693,0.01149,-0.00907,0.00,0.39
988.1487,-0.04026,-0.01915,0.00384,0.00643,-0.00862,-0.00515,-0.00745,0.00829,-0.00853,0.00,0.38
988.2521,-0.03986,-0.01759,0.00302,0.00560,-0.00749,-0.00404,-0.00691,0.00669,-0.01490,0.00,0.39
988.3525,-0.03984,-0.01666,0.00342,0.00580,-0.00777,-0.00458,-0.00797,0.00562,-0.01063,0.00,0.38
988.4528,-0.03992,-0.01533,0.00350,0.00563,-0.00752,-0.00467,-0.00796,0.00348,-0.01487,0.00,0.38
988.5564,-0.04055,-0.01370,0.00414,0.00514,-0.00687,-0.00554,-0.00795,0.00135,-0.01167,0.00,0.38
988.6570,-0.04118,-0.01246,0.00477,0.00544,-0.00729,-0.00639,-0.00635,0.00188,-0.01272,0.00,0.38
988.7605,-0.04192,-0.01059,0.00594,0.00472,-0.00631,-0.00796,-0.00687,0.00082,-0.01643,0.00,0.38
988.8608,-0.04272,-0.00917,0.00590,0.00445,-0.00595,-0.00789,-0.00580,0.00188,-0.01269,0.00,0.38
988.9611,-0.04343,-0.00719,0.00703,0.00359,-0.00480,-0.00940,-0.00579,0.00347,-0.01428,0.00,0.38
989.0620,-0.04360,-0.00631,0.00764,0.00389,-0.00519,-0.01022,-0.00366,0.00400,-0.01001,0.00,0.38
989.1623,-0.04442,-0.00490,0.00802,0.00360,-0.00482,-0.01073,-0.00419,0.00506,-0.01531,0.00,0.38
989.2638,-0.04456,-0.00320,0.00819,0.00256,-0.00343,-0.01097,-0.00206,0.00665,-0.01264,0.00,0.38
989.3673,-0.04433,-0.00181,0.00796,0.00282,-0.00377,-0.01063,-0.00312,0.00877,-0.01103,0.00,0.38
989.4678,-0.04421,-0.00009,0.00782,0.00220,-0.00293,-0.01045,-0.00258,0.01142,-0.01262,0.00,0.38
989.5682,-0.04434,0.00097,0.00797,0.00227,-0.00303,-0.01066,-0.00258,0.01141,-0.01101,0.00,0.38
989.6687,-0.04388,0.00197,0.00748,0.00193,-0.00259,-0.01004,-0.00258,0.01353,-0.01259,0.00,0.38
989.7701,-0.04334,0.00343,0.00687,0.00205,-0.00274,-0.00920,-0.00258,0.01298,-0.00939,0.00,0.38
989.8717,-0.04263,0.00441,0.00621,0.00228,-0.00305,-0.00830,-0.00364,0.01509,-0.01150,0.00,0.38
989.9722,-0.04174,0.00587,0.00532,0.00188,-0.00251,-0.00712,-0.00363,0.01402,-0.01149,0.00,0.38
990.0725,-0.04113,0.00697,0.00470,0.00197,-0.00264,-0.00629,-0.00522,0.01187,-0.01095,0.00,0.38
990.1729,-0.04068,0.00781,0.00468,0.00221,-0.00296,-0.00627,-0.00522,0.01133,-0.00988,0.00,0.37
990.2740,-0.03997,0.00913,0.00356,0.00203,-0.00271,-0.00477,-0.00575,0.00866,-0.01199,0.00,0.38
990.3744,-0.03955,0.01035,0.00319,0.00148,-0.00198,-0.00427,-0.00574,0.00918,-0.00985,0.00,0.38
990.4747,-0.03942,0.01150,0.00296,0.00199,-0.00267,-0.00396,-0.00733,0.00598,-0.00984,0.00,0.37
990.5763,-0.03949,0.01292,0.00308,0.00124,-0.00166,-0.00413,-0.00732,0.00545,-0.01143,0.00,0.38
990.6784,-0.03978,0.01417,0.00291,0.00163,-0.00218,-0.00389,-0.00731,0.00172,-0.00876,0.00,0.37
990.7789,-0.04010,0.01509,0.00371,0.00180,-0.00241,-0.00496,-0.00784,0.00172,-0.01034,0.00,0.37
990.8793,-0.04065,0.01579,0.00418,0.00223,-0.00298,-0.00560,-0.00677,0.00118,-0.01033,0.00,0.37
990.9803,-0.04155,0.01720,0.00526,0.00188,-0.00253,-0.00705,-0.00782,0.00118,-0.01139,0.00,0.37
991.0818,-0.04183,0.01824,0.00546,0.00168,-0.00225,-0.00731,-0.00675,0.00171,-0.01031,0.00,0.37
991.1824,-0.04266,0.01986,0.00630,0.00166,-0.00221,-0.00843,-0.00462,0.00384,-0.00977,0.00,0.37
991.2842,-0.04310,0.02058,0.00683,0.00193,-0.00258,-0.00916,-0.00408,0.00330,-0.01029,0.00,0.37
991.3848,-0.04369,0.02245,0.00736,0.00128,-0.00171,-0.00985,-0.00408,0.00542,-0.01188,0.00,0.37
991.4852,-0.04384,0.02316,0.00758,0.00128,-0.00172,-0.01013,-0.00354,0.00755,-0.00921,0.00,0.37
991.5855,-0.04418,0.02411,0.00793,0.00185,-0.00248,-0.01060,-0.00247,0.00754,-0.00760,0.00,0.37
991.6882,-0.04406,0.02541,0.00808,0.00131,-0.00176,-0.01082,-0.00141,0.01125,-0.01291,0.00,0.37
991.7887,-0.04364,0.02625,0.00738,0.00098,-0.00130,-0.00986,-0.00194,0.01284,-0.01130,0.00,0.37
991.8891,-0.04312,0.02752,0.00680,-0.00078,0.00105,-0.00908,-0.00300,0.01282,-0.00651,0.00,0.37
991.9895,-0.04282,0.02868,0.00687,-0.00199,0.00267,-0.00920,-0.00193,0.01494,-0.00437,0.00,0.38
